Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar,branch-fj4d
2,1747008928440,"12/05/2025, 00:15:28",1747008928274,-4,"11/05/2025, 20:15:28",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x917,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,28621.000000000004,,,,0,,,,,,,,Instructions,,,,Correct
3,1747008936748,"12/05/2025, 00:15:36",1747008936560,-4,"11/05/2025, 20:15:36",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x917,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,8282,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Correct
4,1747008951862,"12/05/2025, 00:15:51",1747008951694,-4,"11/05/2025, 20:15:51",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x917,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,23419,,,,0,,,,,,,,Instructions,,,,Correct
5,1747008973193,"12/05/2025, 00:16:13",1747008973021,-4,"11/05/2025, 20:16:13",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,21318.999999999993,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Correct
6,1747008979191,"12/05/2025, 00:16:19",1747008979025,-4,"11/05/2025, 20:16:19",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,27322.999999999993,,,,0,,,,,,,,Instructions,,,,Correct
7,1747008981647,"12/05/2025, 00:16:21",1747008981493,-4,"11/05/2025, 20:16:21",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,2455,,,,0,,,,,,,,Instructions,,,,Correct
8,1747009001362,"12/05/2025, 00:16:41",1747009001195,-4,"11/05/2025, 20:16:41",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,19694,,,,0,,,,,,,,Instructions,,,,Correct
9,1747009002331,"12/05/2025, 00:16:42",1747009002176,-4,"11/05/2025, 20:16:42",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,1,Screen 3,Zone3,timelimit_screen,1001,,,,0,,,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
10,1747009002512,"12/05/2025, 00:16:42",1747009002184,-4,"11/05/2025, 20:16:42",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,2,Screen 1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
11,1747009008351,"12/05/2025, 00:16:48",1747009008188,-4,"11/05/2025, 20:16:48",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,2,Screen 1,content,content_web_audio,6003,,,,0,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
12,1747009009343,"12/05/2025, 00:16:49",1747009009183,-4,"11/05/2025, 20:16:49",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,3,Screen 2,buttonC,response_button_text,985,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Correct
13,1747009010323,"12/05/2025, 00:16:50",1747009010163,-4,"11/05/2025, 20:16:50",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,1,Screen 3,Zone3,timelimit_screen,1001,,,,0,,,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1,Correct
14,1747009010472,"12/05/2025, 00:16:50",1747009010171,-4,"11/05/2025, 20:16:50",169297,28,task-cusq,repeat-xtpj#1,46073551,36031,13398458,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.4,1024x1366,1366x967,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,2,Screen 1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1,Correct
