Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,3
1,1766167180632,19/12/2025 17:59:40,1766167180609,-5,19/12/2025 12:59:40,169297,29,task-quo2,,51536348,5bbf523d83f9790001ce549a,14784752,,complete,,6945926b98f95e874f4648b5,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1707x735,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167203228,19/12/2025 18:00:03,1766167203260,-5,19/12/2025 13:00:03,169297,29,task-quo2,,51536348,5bbf523d83f9790001ce549a,14784752,,complete,,6945926b98f95e874f4648b5,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1707x735,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,21552.699999928474,,,,0,0,,,,,,,Intro,NaN
3,1766167206251,19/12/2025 18:00:06,1766167206284,-5,19/12/2025 13:00:06,169297,29,task-quo2,,51536348,5bbf523d83f9790001ce549a,14784752,,complete,,6945926b98f95e874f4648b5,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1707x735,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,3015.5,,,yes,1,1,,,,,,,Intro,NaN
4,1766167207236,19/12/2025 18:00:07,1766167207270,-5,19/12/2025 13:00:07,169297,29,task-quo2,,51536348,5bbf523d83f9790001ce549a,14784752,,complete,,6945926b98f95e874f4648b5,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1707x735,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1001,,,,0,0,,,,1,,,Intro,NaN
5,1766167209857,19/12/2025 18:00:09,1766167209899,-5,19/12/2025 13:00:09,169297,29,task-quo2,,51536348,5bbf523d83f9790001ce549a,14784752,,complete,,6945926b98f95e874f4648b5,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1707x735,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2528.5,,,,0,0,,,,,,,end,NaN
6,1766167210007,19/12/2025 18:00:10,1766167209906,-5,19/12/2025 13:00:09,169297,29,task-quo2,,51536348,5bbf523d83f9790001ce549a,14784752,,complete,,6945926b98f95e874f4648b5,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1280x720,1707x735,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,29297,,,,,,,,,,,,,NaN
1,1766167217393,19/12/2025 18:00:17,1766167217065,-5,19/12/2025 13:00:17,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167310281,19/12/2025 18:01:50,1766167279984,-5,19/12/2025 13:01:19,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,59384.10000002384,,,,0,0,,,,,,,Intro,NaN
3,1766167310281,19/12/2025 18:01:50,1766167287457,-5,19/12/2025 13:01:27,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonB,response_button_text,7400.300000011921,,,no,1,0,,,,,,,Intro,NaN
4,1766167310281,19/12/2025 18:01:50,1766167288448,-5,19/12/2025 13:01:28,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,3,setautoplay,Zone2,timelimit_screen,999.1999999999971,,,,0,0,,,,1,,,Intro,NaN
5,1766167382917,19/12/2025 18:03:02,1766167382635,-5,19/12/2025 13:03:02,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,1,Screen 3,advancementZone,continue_button,91221,,,,0,0,,,,,,,autoplay,NaN
6,1766167385845,19/12/2025 18:03:05,1766167385563,-5,19/12/2025 13:03:05,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,2,Screen 5,advancementZone,continue_button,2895,,,,0,0,,,,,,,autoplay,NaN
7,1766167408724,19/12/2025 18:03:28,1766167408436,-5,19/12/2025 13:03:28,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,3,Screen 4,buttonA,response_button_text,22782.5,,,"yes, move on to the next audio screening",1,1,,,,,,,autoplay,NaN
8,1766167409698,19/12/2025 18:03:29,1766167409417,-5,19/12/2025 13:03:29,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,2,1,5,continue,Zone2,timelimit_screen,999,,,,0,0,,,,1,,,autoplay,NaN
9,1766167414924,19/12/2025 18:03:34,1766167414650,-5,19/12/2025 13:03:34,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,4056.5,,,,0,0,,,,,,,end,NaN
10,1766167415682,19/12/2025 18:03:35,1766167414663,-5,19/12/2025 13:03:34,169297,29,task-quo2,,51536400,675a2ef45fbe0cc52b8403ae,14784763,,complete,,69459289fdec8f340f2bf263,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1280x593,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,197599,,,,,,,,,,,,,NaN
1,1766167227210,19/12/2025 18:00:27,1766167227034,-5,19/12/2025 13:00:27,169297,29,task-quo2,,51536415,6941b8c9dd38cb0309c3280f,14784765,,complete,,694592a02234b8fdaf902b06,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1454x767,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167237973,19/12/2025 18:00:37,1766167237824,-5,19/12/2025 13:00:37,169297,29,task-quo2,,51536415,6941b8c9dd38cb0309c3280f,14784765,,complete,,694592a02234b8fdaf902b06,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1454x767,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,10246.600000023842,,,,0,0,,,,,,,Intro,NaN
3,1766167242271,19/12/2025 18:00:42,1766167242124,-5,19/12/2025 13:00:42,169297,29,task-quo2,,51536415,6941b8c9dd38cb0309c3280f,14784765,,complete,,694592a02234b8fdaf902b06,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1454x767,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,4292.300000071526,,,yes,1,1,,,,,,,Intro,NaN
4,1766167243236,19/12/2025 18:00:43,1766167243111,-5,19/12/2025 13:00:43,169297,29,task-quo2,,51536415,6941b8c9dd38cb0309c3280f,14784765,,complete,,694592a02234b8fdaf902b06,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1454x767,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.7999999999993,,,,0,0,,,,1,,,Intro,NaN
5,1766167246888,19/12/2025 18:00:46,1766167246772,-5,19/12/2025 13:00:46,169297,29,task-quo2,,51536415,6941b8c9dd38cb0309c3280f,14784765,,complete,,694592a02234b8fdaf902b06,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1454x767,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3610.7000000476837,,,,0,0,,,,,,,end,NaN
6,1766167247052,19/12/2025 18:00:47,1766167246777,-5,19/12/2025 13:00:46,169297,29,task-quo2,,51536415,6941b8c9dd38cb0309c3280f,14784765,,complete,,694592a02234b8fdaf902b06,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1454x767,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,19743,,,,,,,,,,,,,NaN
1,1766167259442,19/12/2025 18:00:59,1766167259245,-8,19/12/2025 10:00:59,169297,29,task-quo2,,51536448,67911b9be5af0ac0763a28c7,14784767,,complete,,694591456a8538555d711ae3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1467x709,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167270998,19/12/2025 18:01:10,1766167270824,-8,19/12/2025 10:01:10,169297,29,task-quo2,,51536448,67911b9be5af0ac0763a28c7,14784767,,complete,,694591456a8538555d711ae3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1467x709,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,11030,,,,0,0,,,,,,,Intro,NaN
3,1766167275764,19/12/2025 18:01:15,1766167275603,-8,19/12/2025 10:01:15,169297,29,task-quo2,,51536448,67911b9be5af0ac0763a28c7,14784767,,complete,,694591456a8538555d711ae3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1467x709,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,4768.600000000093,,,yes,1,1,,,,,,,Intro,NaN
4,1766167276766,19/12/2025 18:01:16,1766167276600,-8,19/12/2025 10:01:16,169297,29,task-quo2,,51536448,67911b9be5af0ac0763a28c7,14784767,,complete,,694591456a8538555d711ae3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1467x709,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.0999999999985,,,,0,0,,,,1,,,Intro,NaN
5,1766167280654,19/12/2025 18:01:20,1766167280472,-8,19/12/2025 10:01:20,169297,29,task-quo2,,51536448,67911b9be5af0ac0763a28c7,14784767,,complete,,694591456a8538555d711ae3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1467x709,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3817.6999999999534,,,,0,0,,,,,,,end,NaN
6,1766167281122,19/12/2025 18:01:21,1766167280484,-8,19/12/2025 10:01:20,169297,29,task-quo2,,51536448,67911b9be5af0ac0763a28c7,14784767,,complete,,694591456a8538555d711ae3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1470x956,1467x709,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,21239,,,,,,,,,,,,,NaN
1,1766167304222,19/12/2025 18:01:44,1766167304091,-5,19/12/2025 13:01:44,169297,29,task-quo2,,51536501,5d9d2e421af9ed0011c31894,14784772,,complete,,6945929c3f52649c37861487,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1280x800,1280x800,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167314162,19/12/2025 18:01:54,1766167314056,-5,19/12/2025 13:01:54,169297,29,task-quo2,,51536501,5d9d2e421af9ed0011c31894,14784772,,complete,,6945929c3f52649c37861487,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1280x800,1280x800,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,9342,,,,0,0,,,,,,,Intro,NaN
3,1766167316373,19/12/2025 18:01:56,1766167316284,-5,19/12/2025 13:01:56,169297,29,task-quo2,,51536501,5d9d2e421af9ed0011c31894,14784772,,complete,,6945929c3f52649c37861487,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1280x800,1280x800,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2203.000000000002,,,yes,1,1,,,,,,,Intro,NaN
4,1766167317348,19/12/2025 18:01:57,1766167317262,-5,19/12/2025 13:01:57,169297,29,task-quo2,,51536501,5d9d2e421af9ed0011c31894,14784772,,complete,,6945929c3f52649c37861487,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1280x800,1280x800,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1002,,,,0,0,,,,1,,,Intro,NaN
5,1766167320548,19/12/2025 18:02:00,1766167320464,-5,19/12/2025 13:02:00,169297,29,task-quo2,,51536501,5d9d2e421af9ed0011c31894,14784772,,complete,,6945929c3f52649c37861487,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1280x800,1280x800,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2978.0000000000036,,,,0,0,,,,,,,end,NaN
6,1766167320690,19/12/2025 18:02:00,1766167320468,-5,19/12/2025 13:02:00,169297,29,task-quo2,,51536501,5d9d2e421af9ed0011c31894,14784772,,complete,,6945929c3f52649c37861487,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1280x800,1280x800,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,16377,,,,,,,,,,,,,NaN
1,1766168320852,19/12/2025 18:18:40,1766168320086,-5,19/12/2025 13:18:40,169297,29,task-quo2,,51537507,564e93659b124900127eb55b,14784776,,complete,,69458fbb0fb0b185861abda2,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,767x703,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766168324309,19/12/2025 18:18:44,1766168323608,-5,19/12/2025 13:18:43,169297,29,task-quo2,,51537507,564e93659b124900127eb55b,14784776,,complete,,69458fbb0fb0b185861abda2,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,767x703,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,3199.7999999523163,,,,0,0,,,,,,,Intro,NaN
3,1766168442560,19/12/2025 18:20:42,1766168441857,-5,19/12/2025 13:20:41,169297,29,task-quo2,,51537507,564e93659b124900127eb55b,14784776,,complete,,69458fbb0fb0b185861abda2,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,767x703,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,118233.5,,,yes,1,1,,,,,,,Intro,NaN
4,1766168443552,19/12/2025 18:20:43,1766168442847,-5,19/12/2025 13:20:42,169297,29,task-quo2,,51537507,564e93659b124900127eb55b,14784776,,complete,,69458fbb0fb0b185861abda2,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,767x703,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.6000000000058,,,,0,0,,,,1,,,Intro,NaN
5,1766170795572,19/12/2025 18:59:55,1766170794551,-5,19/12/2025 13:59:54,169297,29,task-quo2,,51537507,564e93659b124900127eb55b,14784776,,complete,,69458fbb0fb0b185861abda2,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,767x703,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2351504.3000000715,,,,0,0,,,,,,,end,NaN
6,1766170795697,19/12/2025 18:59:55,1766170794558,-5,19/12/2025 13:59:54,169297,29,task-quo2,,51537507,564e93659b124900127eb55b,14784776,,complete,,69458fbb0fb0b185861abda2,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,767x703,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,2474472,,,,,,,,,,,,,NaN
1,1766167401285,19/12/2025 18:03:21,1766167400942,-8,19/12/2025 10:03:20,169297,29,task-quo2,,51536605,67dd4210d92f4c3aac8d944c,14784785,,complete,,6945932c4a9ceaa6c767dbfd,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167442015,19/12/2025 18:04:02,1766167441623,-8,19/12/2025 10:04:01,169297,29,task-quo2,,51536605,67dd4210d92f4c3aac8d944c,14784785,,complete,,6945932c4a9ceaa6c767dbfd,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,36952.69999998808,,,,0,0,,,,,,,Intro,NaN
3,1766167447251,19/12/2025 18:04:07,1766167446889,-8,19/12/2025 10:04:06,169297,29,task-quo2,,51536605,67dd4210d92f4c3aac8d944c,14784785,,complete,,6945932c4a9ceaa6c767dbfd,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,5247.199999988079,,,yes,1,1,,,,,,,Intro,NaN
4,1766167448276,19/12/2025 18:04:08,1766167447885,-8,19/12/2025 10:04:07,169297,29,task-quo2,,51536605,67dd4210d92f4c3aac8d944c,14784785,,complete,,6945932c4a9ceaa6c767dbfd,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.8000000000029,,,,0,0,,,,1,,,Intro,NaN
5,1766167452852,19/12/2025 18:04:12,1766167452482,-8,19/12/2025 10:04:12,169297,29,task-quo2,,51536605,67dd4210d92f4c3aac8d944c,14784785,,complete,,6945932c4a9ceaa6c767dbfd,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,4564.300000011921,,,,0,0,,,,,,,end,NaN
6,1766167453218,19/12/2025 18:04:13,1766167452485,-8,19/12/2025 10:04:12,169297,29,task-quo2,,51536605,67dd4210d92f4c3aac8d944c,14784785,,complete,,6945932c4a9ceaa6c767dbfd,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,51543,,,,,,,,,,,,,NaN
1,1766167403633,19/12/2025 18:03:23,1766167402578,-6,19/12/2025 12:03:22,169297,29,task-quo2,,51536607,674cb1e5dd135ab435dece3f,14784787,,complete,,6945935069272565b1378d5c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x929,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167443504,19/12/2025 18:04:03,1766167442480,-6,19/12/2025 12:04:02,169297,29,task-quo2,,51536607,674cb1e5dd135ab435dece3f,14784787,,complete,,6945935069272565b1378d5c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x929,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,39037.300000071526,,,,0,0,,,,,,,Intro,NaN
3,1766167445819,19/12/2025 18:04:05,1766167444774,-6,19/12/2025 12:04:04,169297,29,task-quo2,,51536607,674cb1e5dd135ab435dece3f,14784787,,complete,,6945935069272565b1378d5c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x929,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2284.7000000476837,,,yes,1,1,,,,,,,Intro,NaN
4,1766167446800,19/12/2025 18:04:06,1766167445765,-6,19/12/2025 12:04:05,169297,29,task-quo2,,51536607,674cb1e5dd135ab435dece3f,14784787,,complete,,6945935069272565b1378d5c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x929,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.6999999999971,,,,0,0,,,,1,,,Intro,NaN
5,1766167449953,19/12/2025 18:04:09,1766167448923,-6,19/12/2025 12:04:08,169297,29,task-quo2,,51536607,674cb1e5dd135ab435dece3f,14784787,,complete,,6945935069272565b1378d5c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x929,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2967.7999999523163,,,,0,0,,,,,,,end,NaN
6,1766167450104,19/12/2025 18:04:10,1766167448931,-6,19/12/2025 12:04:08,169297,29,task-quo2,,51536607,674cb1e5dd135ab435dece3f,14784787,,complete,,6945935069272565b1378d5c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x929,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,46353,,,,,,,,,,,,,NaN
1,1766167472643,19/12/2025 18:04:32,1766167473408,-6,19/12/2025 12:04:33,169297,29,task-quo2,,51536669,668bf688d58206e61f399a88,14784793,,complete,,6945938e2f635ad6cb844e57,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1200,1912x1034,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766167479390,19/12/2025 18:04:39,1766167480152,-6,19/12/2025 12:04:40,169297,29,task-quo2,,51536669,668bf688d58206e61f399a88,14784793,,complete,,6945938e2f635ad6cb844e57,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1200,1912x1034,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,5647.100000023842,,,,0,0,,,,,,,Intro,NaN
3,1766167481713,19/12/2025 18:04:41,1766167482493,-6,19/12/2025 12:04:42,169297,29,task-quo2,,51536669,668bf688d58206e61f399a88,14784793,,complete,,6945938e2f635ad6cb844e57,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1200,1912x1034,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2319.100000023842,,,yes,1,1,,,,,,,Intro,NaN
4,1766167482720,19/12/2025 18:04:42,1766167483490,-6,19/12/2025 12:04:43,169297,29,task-quo2,,51536669,668bf688d58206e61f399a88,14784793,,complete,,6945938e2f635ad6cb844e57,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1200,1912x1034,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999,,,,0,0,,,,1,,,Intro,NaN
5,1766167485450,19/12/2025 18:04:45,1766167486192,-6,19/12/2025 12:04:46,169297,29,task-quo2,,51536669,668bf688d58206e61f399a88,14784793,,complete,,6945938e2f635ad6cb844e57,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1200,1912x1034,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2620.100000023842,,,,0,0,,,,,,,end,NaN
6,1766167485583,19/12/2025 18:04:45,1766167486206,-6,19/12/2025 12:04:46,169297,29,task-quo2,,51536669,668bf688d58206e61f399a88,14784793,,complete,,6945938e2f635ad6cb844e57,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1920x1200,1912x1034,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,12798,,,,,,,,,,,,,NaN
