Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Audio,Spreadsheet: randomise_block,Spreadsheet: gloomy_rating,Spreadsheet: upset_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: satisfied_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: relaxed_rating,Manipulation: Spreadsheet,Store: progress,Store: progress_practice
412,1730299823429,30/10/2024 14:50:23,1730285423429,-4,30/10/2024 06:50:23,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,0,28767.100000000093,30783.800000000047,30800.5,28767.100000000093,30783.800000000047,30800.5,1,28767.100000000093,2033.3999999999069,0,,Slider,Excited Slider,9,object-115,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,159,22
413,1730299823430,30/10/2024 14:50:23,1730285423430,-4,30/10/2024 06:50:23,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,0,8383.5,30783.800000000047,30800.5,8383.5,30783.800000000047,30800.5,1,8383.5,22417,0,,Slider,Happy Slider,11,object-144,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,160,22
414,1730299823432,30/10/2024 14:50:23,1730285423432,-4,30/10/2024 06:50:23,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,0,18550.300000000047,30783.800000000047,30800.5,18550.300000000047,30783.800000000047,30800.5,1,18550.300000000047,12250.199999999953,0,,Slider,Upset Slider,13,object-129,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,161,22
415,1730299823434,30/10/2024 14:50:23,1730285423434,-4,30/10/2024 06:50:23,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,0,6333.5,30783.800000000047,30800.5,6333.5,30783.800000000047,30800.5,1,6333.5,24467,0,,Slider,Sad Slider,15,object-131,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,162,22
416,1730299823436,30/10/2024 14:50:23,1730285423436,-4,30/10/2024 06:50:23,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,39,11301,30783.800000000047,30800.5,11301,30783.800000000047,30800.5,1,11301,19499.5,0,,Slider,Satisfied Slider,17,object-133,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,163,22
417,1730299823437,30/10/2024 14:50:23,1730285423437,-4,30/10/2024 06:50:23,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,10,4416.800000000047,30783.800000000047,30800.5,4416.800000000047,30783.800000000047,30800.5,1,4416.800000000047,26383.699999999953,0,,Slider,Scared Slider,19,object-135,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,164,22
418,1730299823438,30/10/2024 14:50:23,1730285423438,-4,30/10/2024 06:50:23,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,15,Ratings,Ratings,j64n3q,1,response,0,12517.400000000023,30783.800000000047,30800.5,12517.400000000023,30783.800000000047,30800.5,1,12517.400000000023,18283.099999999977,0,,Slider,Joyful Slider,21,object-137,Ratings,Fire 10.jpg,,6,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
419,1730299826367,30/10/2024 14:50:26,1730285426367,-4,30/10/2024 06:50:26,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Fixation Cross,9dr1nk,1,continue,,2966.5,2966.5,2966.5,2966.5,2966.5,2966.5,1,2966.5,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,3_1.mp3,24,,,,,,,,,,,,165,22
420,1730299826369,30/10/2024 14:50:26,1730285426369,-4,30/10/2024 06:50:26,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,info,audio started,0,0,0,2.7999999970197678,0,2.7999999970197678,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,3_1.mp3,24,,,,,,,,,,,,165,22
421,1730299834367,30/10/2024 14:50:34,1730285434367,-4,30/10/2024 06:50:34,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,timedOut,,0,0,0,8001.100000008941,8000.400000000023,8001.100000008941,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Music,,3_1.mp3,24,,,,,,,,,,,,165,22
422,1730299835058,30/10/2024 14:50:35,1730285435058,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,info,audio finished,0,0,0,8692.20000000298,8683.400000000023,8692.20000000298,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,3_1.mp3,24,,,,,,,,,,,,165,22
423,1730299835058,30/10/2024 14:50:35,1730285435058,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,continue,,0,0,0,8692.29999999702,8683.400000000023,8692.29999999702,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,3_1.mp3,24,,,,,,,,,,,,165,22
424,1730299835081,30/10/2024 14:50:35,1730285435081,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Anxious Slider,3,object-107,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
425,1730299835082,30/10/2024 14:50:35,1730285435082,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
426,1730299835084,30/10/2024 14:50:35,1730285435084,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
427,1730299835085,30/10/2024 14:50:35,1730285435085,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Excited Slider,9,object-115,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
428,1730299835087,30/10/2024 14:50:35,1730285435087,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Happy Slider,11,object-144,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
429,1730299835088,30/10/2024 14:50:35,1730285435088,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Upset Slider,13,object-129,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
430,1730299835089,30/10/2024 14:50:35,1730285435089,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Sad Slider,15,object-131,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
431,1730299835091,30/10/2024 14:50:35,1730285435091,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
432,1730299835092,30/10/2024 14:50:35,1730285435092,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Scared Slider,19,object-135,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
433,1730299835093,30/10/2024 14:50:35,1730285435093,-4,30/10/2024 06:50:35,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,info,,16.599999999976717,0,16.599999999976717,16.599999999976717,0,16.599999999976717,1,16.599999999976717,0,0,,Slider,Joyful Slider,21,object-137,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,165,22
434,1730299856770,30/10/2024 14:50:56,1730285456770,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,continue,,21720.500000005937,21716.900000000023,21720.500000005937,21720.500000005937,21716.900000000023,21720.500000005937,1,21720.500000005937,0,0,,Click To Continue,Continue,22,object-108,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,166,22
435,1730299856776,30/10/2024 14:50:56,1730285456776,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,0,3900.0999999999767,21716.900000000023,21725.800000002957,3900.0999999999767,21716.900000000023,21725.800000002957,1,3900.0999999999767,17825.70000000298,0,,Slider,Anxious Slider,3,object-107,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,167,22
436,1730299856776,30/10/2024 14:50:56,1730285456776,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,29,11100.199999999953,21716.900000000023,21726.300000002957,11100.199999999953,21716.900000000023,21726.300000002957,1,11100.199999999953,10626.100000003004,0,,Slider,Relaxed Slider,5,object-111,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,168,22
437,1730299856776,30/10/2024 14:50:56,1730285456776,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,14,5883.599999999977,21716.900000000023,21726.700000008917,5883.599999999977,21716.900000000023,21726.700000008917,1,5883.599999999977,15843.10000000894,0,,Slider,Gloomy Slider,7,object-114,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,169,22
438,1730299856776,30/10/2024 14:50:56,1730285456776,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,0,12950.400000000023,21716.900000000023,21726.899999996996,12950.400000000023,21716.900000000023,21726.899999996996,1,12950.400000000023,8776.499999996973,0,,Slider,Excited Slider,9,object-115,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,170,22
439,1730299856777,30/10/2024 14:50:56,1730285456777,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,0,7316.900000000023,21716.900000000023,21727.300000002957,7316.900000000023,21716.900000000023,21727.300000002957,1,7316.900000000023,14410.400000002934,0,,Slider,Happy Slider,11,object-144,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,171,22
440,1730299856777,30/10/2024 14:50:56,1730285456777,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,9,14267,21716.900000000023,21727.500000005937,14267,21716.900000000023,21727.500000005937,1,14267,7460.500000005937,0,,Slider,Upset Slider,13,object-129,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,172,22
441,1730299856777,30/10/2024 14:50:56,1730285456777,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,57,2316.79999999993,21716.900000000023,21727.899999996996,2316.79999999993,21716.900000000023,21727.899999996996,1,2316.79999999993,19411.099999997066,0,,Slider,Sad Slider,15,object-131,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,173,22
442,1730299856778,30/10/2024 14:50:56,1730285456778,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,0,17983.79999999993,21716.900000000023,21728.300000002957,17983.79999999993,21716.900000000023,21728.300000002957,1,17983.79999999993,3744.500000003027,0,,Slider,Satisfied Slider,17,object-133,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,174,22
443,1730299856778,30/10/2024 14:50:56,1730285456778,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,0,9083.599999999977,21716.900000000023,21728.599999999977,9083.599999999977,21716.900000000023,21728.599999999977,1,9083.599999999977,12645,0,,Slider,Scared Slider,19,object-135,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,175,22
444,1730299856778,30/10/2024 14:50:56,1730285456778,-4,30/10/2024 06:50:56,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,16,Ratings,Ratings,j64n3q,1,response,0,20650.29999999993,21716.900000000023,21729.000000005937,20650.29999999993,21716.900000000023,21729.000000005937,1,20650.29999999993,1078.700000006007,0,,Slider,Joyful Slider,21,object-137,Ratings,,3_1.mp3,24,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
445,1730299859733,30/10/2024 14:50:59,1730285459733,-4,30/10/2024 06:50:59,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Fixation_Image,Fixation Cross,aska1u,1,continue,,2966.6999999999534,2966.6999999999534,2966.6999999999534,2966.6999999999534,2966.6999999999534,2966.6999999999534,1,2966.6999999999534,0,0,,Fixation Timing,Fixation Cross,1,object-49,Fixation_Image,Ferret 1.jpg,,5,,,,,,,,,,,,176,22
446,1730299867733,30/10/2024 14:51:07,1730285467733,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Fixation_Image,Image,uk5pr7,2,timedOut,,0,0,0,8000.5,8000.199999999953,8000.5,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Image,Ferret 1.jpg,,5,,,,,,,,,,,,176,22
447,1730299867751,30/10/2024 14:51:07,1730285467751,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Anxious Slider,3,object-107,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
448,1730299867752,30/10/2024 14:51:07,1730285467752,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
449,1730299867753,30/10/2024 14:51:07,1730285467753,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
450,1730299867755,30/10/2024 14:51:07,1730285467755,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Excited Slider,9,object-115,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
451,1730299867756,30/10/2024 14:51:07,1730285467756,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Happy Slider,11,object-144,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
452,1730299867757,30/10/2024 14:51:07,1730285467757,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Upset Slider,13,object-129,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
453,1730299867758,30/10/2024 14:51:07,1730285467758,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Sad Slider,15,object-131,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
454,1730299867760,30/10/2024 14:51:07,1730285467760,-4,30/10/2024 06:51:07,169297,24,task-6dig,,41009250,TEAM_YA_046,11974867,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x864,,,0,rating-task,17,,Spreadsheet,Spreadsheet,17,Ratings,Ratings,j64n3q,1,info,,16.699999999953434,0,16.699999999953434,16.699999999953434,0,16.699999999953434,1,16.699999999953434,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,Ferret 1.jpg,,5,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,176,22
